#Compiled by SeeTweet 2.1.7b.
#Search performed at 2013-10-13 14:56
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: y'all
source,city,state,lat,long,uid,tid,center,incl
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491590214864896,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491542227824641,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491508572721152,3,0
knowncity,los angeles,unk,34.05,-118.25,271974874,389491480295129089,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491461986607104,3,0
citystate,eugene,or,44.0520691,-123.0867536,602288427,389491417111752704,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491409059061760,3,0
geo,unk,unk,37.2626939,-121.9294833,466285105,389491399185285120,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,134840341,389491364347379712,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491343602745344,3,0
geo,unk,unk,37.96200148,-121.73849161,340180132,389491333456343040,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491316662730754,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491292725866498,3,0
citystate,san leandro,ca,37.7249296,-122.1560768,579443712,389491272831860736,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,121598328,389491229911576576,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389491215797735424,3,0
citystate,el monte,ca,34.0686207,-118.0275667,1306758301,389490861777485824,3,0
citystate,calabasas,ca,34.1577833,-118.6384203,59519970,389490859139665920,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,398910530,389490575566598145,3,0
citystate,oakland,ca,37.8043722,-122.2708026,37131186,389490572836102144,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,522763400,389490564795596800,3,0
citystate,fontana,ca,34.0922335,-117.435048,462571322,389490537457152000,3,0
geo,unk,unk,38.36357534,-123.07013906,62471582,389490290878582784,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389490232451530752,3,0
knowncity,la,unk,34.05,-118.25,114528428,389490137551605760,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,532861853,389490109151596544,3,0
knowncity,las vegas,unk,36.18,-115.14,469059674,389489971268034560,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,430356410,389489962346749952,3,0
citystate,antelope,ca,38.7082357,-121.3299513,994119780,389489888912887808,3,0
knowncity,fresno,unk,36.74,-119.77,378289629,389489797682962432,3,0
geo,unk,unk,35.34049898,-118.92889325,210355709,389489784713773056,3,0
citystate,richmond,ca,37.9357576,-122.3477486,160775422,389489719861444608,3,0
citystate,san jose,ca,37.3393857,-121.8949555,302802642,389489704032157696,3,0
knowncity,stockton,unk,37.98,-121.3,257802714,389489695182163968,3,0
citystate,stockton,ca,32.713385,-117.123087,59644812,389489675783909376,3,0
citystate,oakland,ca,37.8043722,-122.2708026,238420640,389489640844951552,3,0
citystate,santa rosa,ca,38.4404675,-122.7144314,51529044,389489630833172481,3,0
citystate,oakley,ca,37.9974219,-121.7124536,510406395,389489594065903616,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,456530404,389489570967871488,3,0
knowncity,la,unk,34.05,-118.25,265155670,389489566639353856,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,32324678,389489555297935360,3,0
geo,unk,unk,34.1476872,-118.14949408,479306211,389489521156317185,3,0
knowncity,la,unk,34.05,-118.25,242478392,389489491397705728,3,0
citystate,norwalk,ca,33.9022367,-118.081733,328866432,389489402809819136,3,0
geo,unk,unk,35.3454815,-119.00029908,1056914018,389489303652282369,3,0
knowncity,fresno,unk,36.74,-119.77,378289629,389489131786887169,3,0
knowncity,las vegas,unk,36.18,-115.14,1078556214,389489070834860032,3,0
citystate,riverside,ca,40.863741,-123.9706144,44805902,389488876886061057,3,0
geo,unk,unk,37.79288214,-122.39703377,138180707,389488728671911936,3,0
geo,unk,unk,37.33012134,-121.79819044,147615852,389488691330052096,3,0
citystate,berkeley,ca,37.8715926,-122.272747,485479771,389488641723990016,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,409738381,389488564787871744,3,0
geo,unk,unk,34.2408836,-118.45740767,46694186,389488529346031616,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389488429937213440,3,0
citystate,oakland,ca,37.8043722,-122.2708026,1236910730,389488338224156672,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,729832406,389488262235963392,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,398910530,389488230313123840,3,0
citystate,oakland,ca,37.8043722,-122.2708026,265668274,389488207106027520,3,0
citystate,oakland,ca,37.8043722,-122.2708026,238420640,389488186583314432,3,0
citystate,riverside,ca,40.863741,-123.9706144,85500339,389488076667371520,3,0
knowncity,los angeles,unk,34.05,-118.25,188100355,389487959273009152,3,0
knowncity,las vegas,unk,36.18,-115.14,24591068,389487888909336576,3,0
geo,unk,unk,39.54324366,-119.7890263,116298630,389487779442221056,3,0
citystate,oakland,ca,37.8043722,-122.2708026,265668274,389487764942508032,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,702417828,389487651192963072,3,0
citystate,oakland,ca,37.8043722,-122.2708026,265668274,389487546373111809,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389487506460119040,3,0
citystate,beverly hills,ca,34.0736204,-118.4003563,272097880,389487483886379009,3,0
knowncity,los angeles,unk,34.05,-118.25,29093671,389487442803167232,3,0
geo,unk,unk,35.93221659,-115.1014681,445245070,389487374893199360,3,0
knowncity,los angeles,unk,34.05,-118.25,430689463,389487334267162624,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,275611780,389487147436097536,3,0
citystate,salem,or,44.9428975,-123.0350963,189666064,389487024232595456,3,0
geo,unk,unk,34.17575036,-117.3218692,102660494,389487021481156610,3,0
citystate,roseville,ca,32.7281061,-117.2322583,1543645723,389486906968272896,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,259320533,389486878807699456,3,0
knowncity,las vegas,unk,36.18,-115.14,456274601,389486864601604096,3,0
citystate,corona,ca,33.8752935,-117.5664384,479827736,389486815142363136,3,0
geo,unk,unk,34.68050391,-118.10994079,112897394,389486814408368128,3,0
geo,unk,unk,34.09324576,-118.34600363,207843881,389486779272679424,3,0
citystate,oakland,ca,37.8043722,-122.2708026,265668274,389486573374304256,3,0
knowncity,sacramento,unk,38.56,-121.47,279415832,389486531389292544,3,0
knowncity,los angeles,unk,34.05,-118.25,169585284,389486473944113152,3,0
citystate,oakland,ca,37.8043722,-122.2708026,265668274,389486409913880576,3,0
citystate,stockton,ca,32.713385,-117.123087,310478557,389486399449075712,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,17563475,389486386371248129,3,0
geo,unk,unk,34.17843314,-118.13831583,152343218,389486381048659968,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,54945769,389486362514042880,3,0
knowncity,la,unk,34.05,-118.25,242478392,389486355488579584,3,0
knowncity,san francisco,unk,37.77,-122.42,111547528,389486306612367360,3,0
geo,unk,unk,34.17875279,-118.13862339,152343218,389486299465252865,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,733555555,389486287138222080,3,0
citystate,montclair,ca,37.8322222,-122.2091667,341155205,389486170523983872,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389486113267535872,3,0
citystate,long beach,ca,33.7669623,-118.1892348,99227562,389486051913256960,3,0
citystate,san leandro,ca,37.7249296,-122.1560768,183498419,389486036121694209,3,0
citystate,compton,ca,33.8958492,-118.2200712,347510440,389486028907487232,3,0
citystate,lathrop,ca,37.8227046,-121.27661,465299859,389486021315801088,3,0
citystate,pasadena,ca,34.1477849,-118.1445155,38349257,389486003011846144,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,104024221,389485958728404992,3,0
citystate,san jose,ca,37.3393857,-121.8949555,412850424,389485922930028544,3,0
geo,unk,unk,33.85790087,-118.16098024,277058871,389485906995863552,3,0
ut,unk,unk,34.131398,-117.884843,36740796,389485904235999232,3,0
citystate,san leandro,ca,37.7249296,-122.1560768,579443712,389485824678445056,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,472628750,389485653294981120,3,0
geo,unk,unk,43.39281383,-124.25513355,125250339,389485647536197632,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,441353144,389485641173835776,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,93065499,389485518674620416,3,0
llprofile,unk,unk,37.520268,-121.953268,34859477,389485504392986624,3,0
citystate,oakland,ca,37.8043722,-122.2708026,320519523,389485469144072193,3,0
citystate,vallejo,ca,38.1040864,-122.2566367,614939502,389485397442445313,3,0
citystate,compton,ca,33.8958492,-118.2200712,41245165,389485389024485376,3,0
citystate,calabasas,ca,34.1577833,-118.6384203,174226251,389485343394635776,3,0
citystate,reno,nv,39.5296329,-119.8138027,24394672,389485292521914369,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,104024221,389485263027580928,3,0
knowncity,san francisco,unk,37.77,-122.42,33433448,389485088863313920,3,0
geo,unk,unk,36.19509182,-115.17602685,95093343,389484986975277056,3,0
citystate,long beach,ca,33.7669623,-118.1892348,193745754,389484941396148224,3,0
citystate,riverside,ca,40.863741,-123.9706144,412661849,389484899419189248,3,0
geo,unk,unk,35.34548385,-119.00031936,1056914018,389484792246317057,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389484763888619520,3,0
citystate,emeryville,ca,37.831316,-122.2852473,15181323,389484728232849408,3,0
geo,unk,unk,35.34052635,-118.92886852,210355709,389484586591203328,3,0
geo,unk,unk,33.9175327,-117.96125541,313705509,389484398950637568,3,0
citystate,rancho cucamonga,ca,34.1063989,-117.5931084,445203091,389484245279715328,3,0
knowncity,los angeles,unk,34.05,-118.25,272921319,389484221552943105,3,0
citystate,ukiah,ca,39.1501709,-123.2077831,409604388,389484219610591232,3,0
citystate,sparks,nv,39.5349112,-119.7526886,333340186,389483968950587393,3,0
citystate,las vegas,nv,36.1749705,-115.137223,340131791,389483855834394624,3,0
citystate,san jose,ca,37.3393857,-121.8949555,164066364,389483807851552770,3,0
geo,unk,unk,36.19511343,-115.17609333,95093343,389483778487234560,3,0
geo,unk,unk,36.76439628,-119.76779837,540384518,389483778113933312,3,0
knowncity,san bernardino,unk,34.13,-117.29,542923151,389483674086825984,3,0
geo,unk,unk,37.79251454,-122.39640712,138180707,389483623012769792,3,0
geo,unk,unk,33.80653972,-118.26778686,560715375,389483598174097408,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,190909537,389483560370860032,3,0
knowncity,los angeles,unk,34.05,-118.25,96514359,389483549297876992,3,0
knowncity,san francisco,unk,37.77,-122.42,236155988,389483523502911488,3,0
citystate,fresno,ca,36.7477272,-119.7723661,172627952,389483514824900608,3,0
geo,unk,unk,37.12217912,-121.65411148,1468333482,389483426119561216,3,0
geo,unk,unk,33.77526268,-117.87850105,357270610,389483368636641280,3,0
citystate,bakersfield,ca,35.3732921,-119.0187125,83243117,389483326483869697,3,0
geo,unk,unk,38.28040503,-121.99844437,38337711,389483326429335553,3,0
knowncity,la,unk,34.05,-118.25,25015119,389483284536631296,3,0
knowncity,oakland,unk,37.8,-122.27,347424704,389483274667827200,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,25236969,389483242551668736,3,0
citystate,beverly hills,ca,34.0736204,-118.4003563,177255622,389483231222845440,3,0
citystate,bellflower,ca,33.8816819,-118.1170117,86996752,389483187123929089,3,0
knowncity,la,unk,34.05,-118.25,352885210,389483157684092928,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,19579252,389483127086673921,3,0
citystate,san bernardino,ca,34.1083449,-117.2897652,67246203,389482992155893760,3,0
knowncity,sacramento,unk,38.56,-121.47,253906282,389482968604893184,3,0
citystate,elk grove,ca,38.4087993,-121.3716178,144387754,389482938380742657,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389482847892811776,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,9667012,389482699062140928,3,0
citystate,watts,ca,33.940571,-118.2428503,62119452,389482693777321984,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,394895973,389482676962349056,3,0
geo,unk,unk,34.08905777,-117.67903444,131714826,389482664136151040,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389482642690699264,3,0
citystate,nipomo,ca,35.0427547,-120.4759986,1450295532,389482520955219968,3,0
citystate,azusa,ca,34.1336186,-117.9075627,212128900,389482481218379776,3,0
geo,unk,unk,34.18818095,-118.64723596,405651398,389482388872364033,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,100660910,389482353992552448,3,0
citystate,duarte,ca,34.1394513,-117.9772873,437070468,389482251768954880,3,0
knowncity,los angeles,unk,34.05,-118.25,883341602,389482193564618752,3,0
geo,unk,unk,33.92986428,-117.41197273,537898131,389482172907655168,3,0
knowncity,los angeles,unk,34.05,-118.25,51664995,389482168377802752,3,0
geo,unk,unk,36.70971548,-121.62633382,1589194602,389482068570152961,3,0
citystate,las vegas,nv,36.1749705,-115.137223,41894246,389481999850692608,3,0
knowncity,la,unk,34.05,-118.25,100453787,389481983111213056,3,0
knowncity,oakland ca,unk,37.8,-122.27,731615665,389481890291269632,3,0
citystate,nipomo,ca,35.0427547,-120.4759986,1450295532,389481859219873792,3,0
knowncity,oakland ca,unk,37.8,-122.27,731615665,389481688050327552,3,0
geo,unk,unk,34.0994107,-117.7709749,1782864667,389481660632137728,3,0
geo,unk,unk,36.1740438,-115.0484501,151680843,389481497167548416,3,0
geo,unk,unk,37.30056202,-121.99462093,272108001,389481495787601921,3,0
citystate,oakland,ca,37.8043722,-122.2708026,377200129,389481298286219264,3,0
citystate,fresno,ca,36.7477272,-119.7723661,1041739951,389481214622453760,3,0
citystate,inglewood,ca,33.9616801,-118.3531311,1900908691,389481108514951169,3,0
citystate,whittier,ca,33.9791793,-118.032844,599583009,389481091498663936,3,0
knowncity,la,unk,34.05,-118.25,242478392,389481030643490816,3,0
knowncity,san bernardino,unk,34.13,-117.29,212886237,389481018849107968,3,0
knowncity,oakland ca usa,unk,37.8,-122.27,48587168,389480995168079872,3,0
knowncity,las vegas,unk,36.18,-115.14,272323966,389480917778984961,3,0
geo,unk,unk,40.88518895,-124.08387048,171790852,389480691471089665,3,0
knowncity,san francisco,unk,37.77,-122.42,515068747,389480559589597184,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,394895973,389480418124103680,3,0
citystate,hollywood,ca,34.0983425,-118.3267434,394949127,389480304026849280,3,0
citystate,stockton,ca,32.713385,-117.123087,22320161,389480269180194816,3,0
geo,unk,unk,40.88518015,-124.08399495,171790852,389480196086038528,3,0
knowncity,las vegas,unk,36.18,-115.14,24591068,389480139706208256,3,0
citystate,palmdale,ca,34.5794343,-118.1164613,1350565244,389480049146998784,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389479983971721216,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,434052298,389479968347918337,3,0
geo,unk,unk,36.1596142,-115.1018077,396774522,389479922973941760,3,0
geo,unk,unk,37.75972005,-122.179198,258456299,389479841969360896,3,0
citystate,san mateo,ca,37.5629917,-122.3255254,140207824,389479836814548992,3,0
knowncity,la,unk,34.05,-118.25,180176988,389479825083084800,3,0
citystate,san jose,ca,37.3393857,-121.8949555,116655620,389479800034697216,3,0
geo,unk,unk,34.04022579,-118.46712663,911909497,389479734716809216,3,0
knowncity,oakland ca usa,unk,37.8,-122.27,48587168,389479645822730240,3,0
geo,unk,unk,33.93442406,-117.6010638,369690203,389479557373235200,3,0
knowncity,stockton,unk,37.98,-121.3,82275974,389479409855373312,3,0
citystate,oakland,ca,37.8043722,-122.2708026,1206461857,389479387088699393,3,0
knowncity,las vegas,unk,36.18,-115.14,284242482,389479363013394432,3,0
geo,unk,unk,34.19225953,-118.59498961,330528304,389479323360456704,3,0
geo,unk,unk,33.8330346,-118.1697696,736285369,389479168162795521,3,0
geo,unk,unk,34.04016021,-118.46712401,911909497,389479117130723328,3,0
citystate,oakland,ca,37.8043722,-122.2708026,206769391,389479102186397697,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1292201028,389479057743548416,3,0
knowncity,los angeles,unk,34.05,-118.25,415623483,389479033823842305,3,0
geo,unk,unk,34.1878838,-118.4851292,1634684826,389478972691460096,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,159409915,389478970820792320,3,0
geo,unk,unk,34.11689652,-117.44217979,181007204,389478935760617473,3,0
knowncity,los angeles,unk,34.05,-118.25,1587157118,389478932208033792,3,0
citystate,palmdale,ca,34.5794343,-118.1164613,1350565244,389478862515482624,3,0
citystate,palmdale,ca,34.5794343,-118.1164613,1350565244,389478791174565888,3,0
knowncity,los angeles,unk,34.05,-118.25,635080904,389478784212037632,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,394895973,389478776288980992,3,0
geo,unk,unk,34.19225775,-118.59500116,330528304,389478732861153280,3,0
knowncity,los angeles,unk,34.05,-118.25,726259638,389478730118483968,3,0
knowncity,los angeles,unk,34.05,-118.25,1587157118,389478712762040321,3,0
citystate,pasadena,ca,34.1477849,-118.1445155,133647956,389478631900061696,3,0
citystate,rancho cucamonga,ca,34.1063989,-117.5931084,445203091,389478516384731137,3,0
knowncity,las vegas,unk,36.18,-115.14,284242482,389478457576407041,3,0
citystate,altadena,ca,34.1897275,-118.1311819,112610350,389478412840345600,3,0
ut,unk,unk,33.960144,-118.341674,72985334,389478396087902208,3,0
ut,unk,unk,39.526649,-119.808014,36196526,389478322578530304,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,192803665,389478223936888833,3,0
geo,unk,unk,34.48766179,-117.33961017,330903151,389478105040961536,3,0
geo,unk,unk,34.13361871,-117.29608778,242514855,389478062753972225,3,0
citystate,cypress,ca,33.8169599,-118.0372852,44014868,389478046245191680,3,0
knowncity,las vegas,unk,36.18,-115.14,284242482,389478035214192640,3,0
knowncity,las vegas,unk,36.18,-115.14,284242482,389477986396696576,3,0
geo,unk,unk,33.91994796,-118.35896414,328695382,389477729176797184,3,0
citystate,stockton,ca,32.713385,-117.123087,437939548,389477716677767169,3,0
knowncity,oakland ca usa,unk,37.8,-122.27,48587168,389477669533790208,3,0
citystate,palmdale,ca,34.5794343,-118.1164613,1350565244,389477614005395456,3,0
citystate,inglewood,ca,33.9616801,-118.3531311,1584672144,389477466290409472,3,0
knowncity,la,unk,34.05,-118.25,242478392,389477432090042368,3,0
ut,unk,unk,39.526649,-119.808014,36196526,389477389790490624,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,702466975,389476963066200065,3,0
citystate,carson,ca,33.8314058,-118.2820165,74659418,389476878760681472,3,0
knowncity,los angeles,unk,34.05,-118.25,17354734,389476822674857984,3,0
knowncity,las vegas,unk,36.18,-115.14,284242482,389476730311696385,3,0
geo,unk,unk,37.32626913,-121.83810539,424174721,389476693410201600,3,0
ut,unk,unk,38.01057,-121.30417,34789916,389476653870489600,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,368129439,389476650247028736,3,0
citystate,pasadena,ca,34.1477849,-118.1445155,376560988,389476618189553664,3,0
citystate,chino,ca,34.0122346,-117.688944,101850091,389476586753249281,3,0
citystate,tulare,ca,36.2077288,-119.3473379,622709148,389476546940919808,3,0
knowncity,las vegas,unk,36.18,-115.14,541649053,389476496739688448,3,0
knowncity,los angeles,unk,34.05,-118.25,127161379,389476423963930624,3,0
knowncity,la,unk,34.05,-118.25,605624804,389476399456591872,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,519254837,389476355835850752,3,0
citystate,fresno,ca,36.7477272,-119.7723661,377241684,389476290408898560,3,0
knowncity,la,unk,34.05,-118.25,242478392,389476205050605568,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,123939364,389476202534035456,3,0
knowncity,los angeles watts,unk,34.05,-118.25,131535018,389475951920553984,3,0
citystate,santa rosa,ca,38.4404675,-122.7144314,28880671,389475798245048320,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,379103409,389475746118262784,3,0
geo,unk,unk,37.32618226,-121.83819692,424174721,389475697967652864,3,0
geo,unk,unk,44.06106473,-123.05642666,74288693,389475534112948224,3,0
knowncity,riverside,unk,33.95,-117.4,517131244,389475505390379008,3,0
citystate,upland,ca,34.09751,-117.6483876,287436992,389475434166902784,3,0
citystate,los altos hills,ca,37.3796627,-122.1374637,425356523,389475048609677312,3,0
citystate,eastvale,ca,33.9635796,-117.5641823,367289582,389474790739677185,3,0
knowncity,la,unk,34.05,-118.25,242478392,389474788818698240,3,0
citystate,riverside,ca,40.863741,-123.9706144,709215968,389474724775874560,3,0
citystate,long beach,ca,33.7669623,-118.1892348,171642245,389474665132855296,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389474644962463744,3,0
geo,unk,unk,34.10256863,-118.33925111,67050119,389474638532575232,3,0
geo,unk,unk,37.8004252,-121.3040141,705904052,389474513030635520,3,0
knowncity,la,unk,34.05,-118.25,242478392,389474435050127360,3,0
llprofile,unk,unk,37.520268,-121.953268,34859477,389474405799047168,3,0
citystate,riverside,ca,40.863741,-123.9706144,709215968,389474390280110080,3,0
citystate,eastvale,ca,33.9635796,-117.5641823,367289582,389474373536468992,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,41197798,389474332365189121,3,0
knowncity,los angeles,unk,34.05,-118.25,55748107,389474301990019072,3,0
citystate,chino,ca,34.0122346,-117.688944,277590383,389474259673686017,3,0
geo,unk,unk,37.65897463,-121.0154833,436658719,389474212613611520,3,0
citystate,kingman,az,35.189443,-114.0530065,352802442,389474208360562689,3,0
geo,unk,unk,34.08868677,-118.39559524,526446322,389474171824005121,3,0
citystate,eugene,or,44.0520691,-123.0867536,461591126,389474076340666368,3,0
citystate,riverside,ca,40.863741,-123.9706144,709215968,389474066605670400,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1096747922,389473831703695360,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389473328718565376,3,0
geo,unk,unk,44.04478456,-123.06704627,493682687,389473147499458560,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,394895973,389473103736094720,3,0
geo,unk,unk,36.03144544,-115.03674225,368705813,389472913822187520,3,0
knowncity,san francisco,unk,37.77,-122.42,111547528,389472783727460353,3,0
knowncity,los angeles,unk,34.05,-118.25,777308130,389472746263961601,3,0
citystate,marina,ca,36.6844029,-121.802173,460773730,389472676898549760,3,0
citystate,apple valley,ca,34.5008311,-117.1858759,839066641,389472571701198848,3,0
knowncity,la,unk,34.05,-118.25,242478392,389472558556262400,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,123939364,389472433658277888,3,0
knowncity,la,unk,34.05,-118.25,49116812,389472402465247232,3,0
knowncity,long beach,unk,33.8,-118.16,60419290,389472380847812610,3,0
knowncity,los angeles,unk,34.05,-118.25,549529387,389472278502588416,3,0
citystate,long beach,ca,33.7669623,-118.1892348,171642245,389472096016822272,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,62874876,389471787089948672,3,0
citystate,las vegas,nv,36.1749705,-115.137223,19584355,389471771453190144,3,0
citystate,west los angeles,ca,34.0463986,-118.448135,284394913,389471749558910976,3,0
knowncity,los angeles,unk,34.05,-118.25,46822887,389471706739253248,3,0
citystate,sacramento,ca,38.5815719,-121.4943996,224925259,389471690989662209,3,0
knowncity,san francisco,unk,37.77,-122.42,1944642456,389471459438907393,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389471457945743360,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,159409915,389471440426512384,3,0
geo,unk,unk,33.9450652,-118.04053019,109712508,389471439512162305,3,0
knowncity,la,unk,34.05,-118.25,25015119,389471428380090369,3,0
citystate,pasadena,ca,34.1477849,-118.1445155,276171211,389471383282909184,3,0
citystate,san leandro,ca,37.7249296,-122.1560768,56022871,389471340505227264,3,0
knowncity,la,unk,34.05,-118.25,129752566,389471332842221568,3,0
knowncity,los angeles,unk,34.05,-118.25,65120103,389471262327967744,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,123939364,389471200696479744,3,0
citystate,isla vista,ca,34.4133292,-119.8609718,46556182,389471174633074688,3,0
citystate,richmond,ca,37.9357576,-122.3477486,32356037,389471155481870336,3,0
citystate,las vegas,nv,36.1749705,-115.137223,1649686658,389471114725834752,3,0
knowncity,la,unk,34.05,-118.25,242478392,389471012368052224,3,0
geo,unk,unk,36.03145505,-115.03675706,368705813,389470984673050624,3,0
citystate,long beach,ca,33.7669623,-118.1892348,30163097,389470908902952962,3,0
knowncity,la,unk,34.05,-118.25,362018364,389470889332338688,3,0
knowncity,los angeles,unk,34.05,-118.25,90508524,389470846194311168,3,0
knowncity,la,unk,34.05,-118.25,242478392,389470814178791425,3,0
knowncity,la,unk,34.05,-118.25,28252413,389470585866051584,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389470575032160256,3,0
knowncity,los angeles,unk,34.05,-118.25,38551656,389470563615248385,3,0
citystate,pasadena,ca,34.1477849,-118.1445155,328077263,389470427686248448,3,0
ut,unk,unk,37.892887,-122.6328046,21865855,389470352285253632,3,0
ut,unk,unk,34.176813,-118.604568,21681171,389470330831777792,3,0
knowncity,oakland ca usa,unk,37.8,-122.27,48587168,389470301576105984,3,0
citystate,san leandro,ca,37.7249296,-122.1560768,56022871,389470209121058817,3,0
citystate,oakland,ca,37.8043722,-122.2708026,105039953,389470179089850368,3,0
geo,unk,unk,34.03871069,-118.25351693,438039059,389470156818100224,3,0
geo,unk,unk,34.04038495,-118.46661769,911909497,389470154741927936,3,0
geo,unk,unk,33.92404456,-118.0004335,460861031,389470017667870720,3,0
knowncity,los angeles,unk,34.05,-118.25,112368363,389469967059410944,3,0
knowncity,los angeles,unk,34.05,-118.25,209840116,389469956422635520,3,0
citystate,springfield,or,44.0462362,-123.0220289,357660563,389469942308802560,3,0
citystate,carson,ca,33.8314058,-118.2820165,970648735,389469876621811712,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,234287365,389469736326537217,3,0
geo,unk,unk,38.38245402,-121.42551618,157207850,389469694844870656,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,18034034,389469556319997952,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,353291205,389469387922489344,3,0
ut,unk,unk,34.156364,-118.42006,18459046,389469223929380864,3,0
citystate,las vegas,nv,36.1749705,-115.137223,874577539,389468926871998464,3,0
geo,unk,unk,37.29718911,-120.50315573,636807549,389468797729382401,3,0
citystate,bellflower,ca,33.8816819,-118.1170117,352901952,389468796529819649,3,0
citystate,apple valley,ca,34.5008311,-117.1858759,620345761,389468504966975488,3,0
geo,unk,unk,37.88606483,-122.05327942,192611656,389468300935045120,3,0
knowncity,los angeles,unk,34.05,-118.25,393565721,389468270450843649,3,0
knowncity,san francisco,unk,37.77,-122.42,35296013,389468033246187520,3,0
knowncity,bakersfield,unk,35.37,-119.02,301920466,389467950375116800,3,0
geo,unk,unk,34.19225416,-118.5950265,330528304,389467942011666432,3,0
geo,unk,unk,36.68759254,-121.65578369,382877866,389467813330432000,3,0
geo,unk,unk,33.84926,-118.08233,121630869,389467720221073408,3,0
knowncity,los angeles,unk,34.05,-118.25,112368363,389467693473988608,3,0
citystate,oak park,ca,34.1791716,-118.7628685,118547916,389467413646827522,3,0
citystate,san jose,ca,37.3393857,-121.8949555,306639774,389467309267378176,3,0
citystate,san francisco,ca,37.7749295,-122.4194155,234287365,389467303693127681,3,0
geo,unk,unk,37.79109952,-122.39377218,138180707,389467266388987904,3,0
citystate,las vegas,nv,36.1749705,-115.137223,233091404,389467165415727104,3,0
knowncity,los angeles,unk,34.05,-118.25,524526981,389467156355620864,3,0
citystate,newark,ca,37.5296593,-122.0402399,361508115,389467130602606592,3,0
