#Compiled by SeeTweet 2.1.7b.
#Search performed at 2013-10-14 15:28
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: y'all
source,city,state,lat,long,uid,tid,center,incl
citystate,temecula,ca,33.4936391,-117.1483648,123710515,389868980615143424,2,0
geo,unk,unk,49.90068865,-97.2046498,64633624,389867052803969024,2,0
citystate,oceanside,ca,33.1958696,-117.3794834,1199573568,389866976027238400,2,0
citystate,portland,or,45.5234515,-122.6762071,317262009,389866332352565248,2,0
citystate,seattle,wa,47.6062095,-122.3320708,538448899,389865492397056000,2,0
citystate,portland,or,45.5234515,-122.6762071,301273462,389865202055139328,2,0
knowncity,san diego,unk,32.72,-117.17,110849527,389864998534524928,2,0
citystate,portland,or,45.5234515,-122.6762071,43358732,389864857761107968,2,0
geo,unk,unk,45.51818717,-122.67801375,68725476,389864663875211264,2,0
knowncity,san diego,unk,32.72,-117.17,1344893221,389864217106341889,2,0
citystate,san diego,ca,32.7153292,-117.1572551,19213932,389863945453858816,2,0
citystate,sandy,or,45.3973427,-122.2614761,739792640,389863656181088257,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,598628076,389863420084125696,2,0
geo,unk,unk,32.99359156,-117.25919513,25614762,389863369714307072,2,0
geo,unk,unk,45.52155597,-122.6917398,74350314,389863161253617664,2,0
geo,unk,unk,45.6930041,-122.6450028,72749603,389863062380892160,2,0
knowncity,seattle,unk,47.61,-122.33,256097688,389862942893539328,2,0
knowncity,seattle,unk,47.61,-122.33,41284622,389862891098099713,2,0
citystate,fallbrook,ca,38.4190768,-121.3621732,298353592,389862713003737088,2,0
geo,unk,unk,32.99374777,-117.25921746,25614762,389861392313905153,2,0
citystate,bloomer,wi,45.1002389,-91.4887724,928881338,389861181990522880,2,0
citystate,lacey,wa,47.0342629,-122.8231915,555770311,389861080861663232,2,0
citystate,buffalo,mn,45.1719084,-93.8746941,374234589,389860906672205825,2,0
citystate,san diego,ca,32.7153292,-117.1572551,300015736,389859470341181440,2,0
knowncity,seattle,unk,47.61,-122.33,59974294,389858739530256385,2,0
geo,unk,unk,32.80385505,-117.16724387,297567464,389858260217782272,2,0
knowncity,seattle,unk,47.61,-122.33,256097688,389857878754209792,2,0
citystate,la jolla,ca,33.8575151,-117.8764474,272747129,389857705634316288,2,0
geo,unk,unk,33.17174993,-117.2533394,29151637,389856845940404225,2,0
knowncity,seattle,unk,47.61,-122.33,21929393,389856681775357953,2,0
citystate,chehalis,wa,46.6620478,-122.9640175,79568788,389855901084962816,2,0
citystate,seattle,wa,47.6062095,-122.3320708,33768018,389855516299902976,2,0
knowncity,seattle,unk,47.61,-122.33,599719734,389855233649946625,2,0
geo,unk,unk,47.5807333,-122.15609667,160315711,389854763254562816,2,0
citystate,bozeman,mt,45.6796526,-111.0385582,1470859105,389854539199053825,2,0
geo,unk,unk,47.58073417,-122.15609327,160315711,389854504541487104,2,0
knowncity,seattle,unk,47.61,-122.33,249343803,389854283270983680,2,0
citystate,canby,or,45.2628986,-122.6925923,234246820,389854011673042945,2,0
citystate,olympia,wa,47.0378741,-122.9006951,505396731,389853954244640768,2,0
knowncity,san diego,unk,32.72,-117.17,199349734,389851944883585026,2,0
geo,unk,unk,48.42025103,-101.3294815,236216062,389851926067945472,2,0
knowncity,san diego,unk,32.72,-117.17,779336659,389851870770253824,2,0
citystate,yakima,wa,46.6020711,-120.5058987,167551080,389851787286831104,2,0
knowncity,seattle,unk,47.61,-122.33,24610506,389851769125490688,2,0
citystate,renton,wa,47.4828776,-122.2170661,180527237,389851523662229505,2,0
citystate,irvine,ca,33.6694649,-117.8231107,1928059237,389849823429816320,2,0
citystate,irvine,ca,33.6694649,-117.8231107,1928059237,389849395254272000,2,0
geo,unk,unk,48.42228035,-123.38371754,26108179,389849361947299840,2,0
citystate,portland,or,45.5234515,-122.6762071,125474421,389847814974763008,2,0
citystate,camas,wa,48.0393344,-117.8594101,812405082,389846875563909120,2,0
geo,unk,unk,32.78081847,-117.07050814,1708017704,389846832761028609,2,0
citystate,seattle,wa,47.6062095,-122.3320708,372577853,389846285433700352,2,0
knowncity,san diego,unk,32.72,-117.17,544155850,389846263128018944,2,0
citystate,stanwood,wa,48.2412107,-122.3707103,144625007,389845983657345024,2,0
knowncity,san diego,unk,32.72,-117.17,221838500,389845962731970560,2,0
citystate,temecula,ca,33.4936391,-117.1483648,518848133,389845817932410880,2,0
citystate,clackamas,or,45.4076205,-122.5703692,145130112,389845453023748098,2,0
citystate,moscow,id,46.7323875,-117.0001651,270483414,389844588913233920,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1630048896,389844409006952449,2,0
citystate,san diego,ca,32.7153292,-117.1572551,515196012,389843984777875456,2,0
citystate,fargo,nd,46.8771863,-96.7898034,380456405,389843806902026240,2,0
citystate,murrieta,ca,33.5539143,-117.2139232,718676154,389843724886626304,2,0
knowncity,san diego,unk,32.72,-117.17,1007660484,389843467490557952,2,0
citystate,san diego,ca,32.7153292,-117.1572551,869117154,389842571100684288,2,0
citystate,portland,or,45.5234515,-122.6762071,331446585,389842465093869569,2,0
geo,unk,unk,33.25356483,-117.29376102,343862852,389841960783327232,2,0
citystate,everett,wa,47.9789848,-122.2020794,417634406,389840618643795968,2,0
geo,unk,unk,47.49032596,-117.58011823,874032228,389840605721141248,2,0
citystate,san diego,ca,32.7153292,-117.1572551,204195586,389840404184842240,2,0
geo,unk,unk,33.39646201,-117.52539377,1029975608,389839522395336704,2,0
citystate,portland,or,45.5234515,-122.6762071,892688491,389839232896106496,2,0
citystate,san diego,ca,32.7153292,-117.1572551,20922566,389838809321320448,2,0
citystate,portland,or,45.5234515,-122.6762071,257084571,389838661489278977,2,0
knowncity,seattle,unk,47.61,-122.33,28064265,389838615192563713,2,0
knowncity,san diego,unk,32.72,-117.17,39310025,389838401014607873,2,0
citystate,stillwater,mn,45.0563558,-92.8060408,69811961,389838130838138880,2,0
citystate,stillwater,mn,45.0563558,-92.8060408,69811961,389837831985590272,2,0
citystate,stillwater,mn,45.0563558,-92.8060408,528999328,389837207336677376,2,0
knowncity,san diego,unk,32.72,-117.17,39310025,389836340164308992,2,0
geo,unk,unk,47.13938703,-122.4511609,225876646,389835841948094464,2,0
citystate,hermiston,or,45.8404101,-119.2894605,1027475653,389835349499068416,2,0
geo,unk,unk,45.01245295,-93.17372952,27941179,389835323976736768,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1074288138,389835007411646464,2,0
geo,unk,unk,33.25353195,-117.29350775,343862852,389834812485566464,2,0
geo,unk,unk,49.259417,-123.04798128,44974922,389834336100704256,2,0
citystate,ellensburg,wa,46.9965144,-120.5478474,468035319,389834103262302208,2,0
citystate,seattle,wa,47.6062095,-122.3320708,14862520,389834022807154688,2,0
knowncity,seattle,unk,47.61,-122.33,14061544,389833719605116928,2,0
llprofile,unk,unk,19.315366,-155.878486,39596390,389833544711020544,2,0
citystate,san diego,ca,32.7153292,-117.1572551,69976829,389833420169576449,2,0
geo,unk,unk,47.58072984,-122.15615655,160315711,389833331028029440,2,0
geo,unk,unk,47.58078073,-122.15613016,160315711,389833103986163712,2,0
citystate,san diego,ca,32.7153292,-117.1572551,744216150,389833043223261185,2,0
geo,unk,unk,49.6744967,-112.8031697,302269301,389832975053250560,2,0
geo,unk,unk,47.00274026,-120.53852142,55033886,389832828579762176,2,0
citystate,alexandria,mn,45.8852397,-95.3775379,353977302,389832406045564928,2,0
geo,unk,unk,47.13939751,-122.45120784,225876646,389831519319363584,2,0
geo,unk,unk,45.52356846,-122.61892654,1001173908,389830891767595009,2,0
citystate,santa ana,ca,33.7455731,-117.8678338,1247482417,389830849006297088,2,0
geo,unk,unk,32.84315913,-116.95561345,403690430,389830810792386560,2,0
geo,unk,unk,33.25352652,-117.29354574,343862852,389830312148348931,2,0
knowncity,seattle,unk,47.61,-122.33,25539943,389829227693887488,2,0
citystate,portland,or,45.5234515,-122.6762071,632562930,389828824717737986,2,0
citystate,newberg,or,45.3001179,-122.9731565,107576520,389828503124062208,2,0
citystate,san diego,ca,32.7153292,-117.1572551,374299465,389828103478181888,2,0
knowncity,seattle bellevue,unk,47.61,-122.33,94018773,389827588975120384,2,0
knowncity,san diego,unk,32.72,-117.17,206053604,389826472636342272,2,0
geo,unk,unk,45.52956226,-123.10920568,862322774,389825677811531776,2,0
citystate,seattle,wa,47.6062095,-122.3320708,20325542,389825184125161472,2,0
geo,unk,unk,47.01201626,-122.90677954,58871079,389825119046344704,2,0
knowncity,seattle,unk,47.61,-122.33,774339067,389824182143684609,2,0
geo,unk,unk,47.38435098,-122.25340101,235306013,389824003571220481,2,0
geo,unk,unk,45.54187073,-123.14892959,91269509,389823851515084800,2,0
citystate,san diego,ca,32.7153292,-117.1572551,14964449,389823590524153856,2,0
citystate,lynnwood,wa,47.8209301,-122.3151313,109570740,389823081776414720,2,0
knowncity,san diego,unk,32.72,-117.17,121549146,389822415049867264,2,0
geo,unk,unk,32.67895417,-114.64587668,260417672,389821280926859264,2,0
knowncity,seattle,unk,47.61,-122.33,104296841,389819773644996608,2,0
citystate,aloha,or,45.4942838,-122.8670454,334916175,389818944070361089,2,0
ut,unk,unk,47.44875,-122.287998,25792396,389818737689251840,2,0
citystate,portland,or,45.5234515,-122.6762071,17088729,389818731049676800,2,0
knowncity,san diego,unk,32.72,-117.17,567937481,389817708667498496,2,0
citystate,portland,or,45.5234515,-122.6762071,501961540,389817636240248832,2,0
citystate,portland,or,45.5234515,-122.6762071,10687982,389817159511470080,2,0
citystate,san diego,ca,32.7153292,-117.1572551,173672440,389816232943579136,2,0
citystate,pullman,wa,46.7312745,-117.1796158,380579358,389815990730915840,2,0
knowncity,riverside county ca,unk,33.95,-117.4,515322624,389815190432526336,2,0
knowncity,san diego,unk,32.72,-117.17,241601895,389814257048485888,2,0
citystate,san diego,ca,32.7153292,-117.1572551,8988312,389813617580732416,2,0
knowncity,seattle,unk,47.61,-122.33,422877430,389812065788915712,2,0
geo,unk,unk,32.6865349,-117.11906191,197448325,389811314199367680,2,0
citystate,portland,or,45.5234515,-122.6762071,1013995616,389810449975615488,2,0
geo,unk,unk,47.55949031,-122.38603569,342826382,389810118952759296,2,0
citystate,portland,or,45.5234515,-122.6762071,252917925,389809620300341248,2,0
citystate,portland,or,45.5234515,-122.6762071,788485003,389809619167875073,2,0
geo,unk,unk,45.1995464,-93.2640541,1154171696,389809361608249344,2,0
citystate,bozeman,mt,45.6796526,-111.0385582,608219399,389809103889240064,2,0
citystate,spokane,wa,47.6587803,-117.4260466,1240144142,389809064513138688,2,0
citystate,san pedro,ca,33.7358518,-118.2922934,268422063,389808114796478464,2,0
geo,unk,unk,45.40264018,-122.76858752,1578774972,389807455255134208,2,0
citystate,escondido,ca,33.1192068,-117.086421,600576470,389807183296495616,2,0
citystate,lynnwood,wa,47.8209301,-122.3151313,375292544,389806319848660992,2,0
citystate,portland,or,45.5234515,-122.6762071,1327259262,389805923717632000,2,0
citystate,seattle,wa,47.6062095,-122.3320708,29832835,389805788514246657,2,0
geo,unk,unk,32.82709378,-117.10477739,1187220332,389805223893798912,2,0
geo,unk,unk,32.82709378,-117.10477739,1187220332,389804764869177344,2,0
citystate,bismarck,nd,46.8083268,-100.7837392,351931989,389804432424439810,2,0
knowncity,seattle,unk,47.61,-122.33,14871593,389803133737926656,2,0
knowncity,seattle,unk,47.61,-122.33,59575841,389802530735411200,2,0
geo,unk,unk,46.98328243,-123.9105173,380040072,389802230909784064,2,0
geo,unk,unk,33.70057842,-117.32637172,549002393,389801934515081219,2,0
citystate,portland,or,45.5234515,-122.6762071,1546861658,389801918346039297,2,0
citystate,portland,or,45.5234515,-122.6762071,58144621,389801157285396481,2,0
geo,unk,unk,47.1610869,-122.45763911,757486706,389800801528709120,2,0
citystate,san diego,ca,32.7153292,-117.1572551,582753786,389800519239090176,2,0
ut,unk,unk,49.226554,-123.001428,83307474,389800426746695680,2,0
citystate,buckeye,az,33.3703197,-112.5837766,1046370950,389800393548767232,2,0
citystate,portland,or,45.5234515,-122.6762071,555635005,389800265240821760,2,0
ut,unk,unk,33.658999,-117.693775,40355842,389800028833087488,2,0
knowncity,san diego,unk,32.72,-117.17,896396220,389799420264730624,2,0
citystate,moscow,id,46.7323875,-117.0001651,610684156,389799336726773761,2,0
citystate,portland,or,45.5234515,-122.6762071,29690586,389799273799618560,2,0
citystate,princeton,mn,45.569965,-93.5816278,298882799,389799240870158338,2,0
geo,unk,unk,50.03616088,-110.67713988,296924461,389798393981435904,2,0
knowncity,seattle,unk,47.61,-122.33,422816127,389798276368982016,2,0
geo,unk,unk,32.76356452,-117.1263805,50525322,389797981568110592,2,0
citystate,elk river,mn,45.3038538,-93.5671825,444833452,389797975720882176,2,0
citystate,seattle,wa,47.6062095,-122.3320708,157071957,389797026655141888,2,0
geo,unk,unk,47.662578,-122.28292074,16540578,389796492653101056,2,0
knowncity,seattle,unk,47.61,-122.33,21081000,389796380958412800,2,0
knowncity,san diego,unk,32.72,-117.17,35070005,389795898206613505,2,0
geo,unk,unk,48.83218899,-124.05275512,1041665154,389794183176675329,2,0
knowncity,seattle,unk,47.61,-122.33,136706278,389793835380797440,2,0
geo,unk,unk,47.1365964,-122.34096084,393876929,389793692300476416,2,0
citystate,portland,or,45.5234515,-122.6762071,25019264,389792903523872768,2,0
citystate,irvine,ca,33.6694649,-117.8231107,75474956,389792145000779777,2,0
citystate,portland,or,45.5234515,-122.6762071,27742712,389791877656227840,2,0
knowncity,san diego,unk,32.72,-117.17,241629531,389791692897128448,2,0
citystate,portland,or,45.5234515,-122.6762071,1273542728,389791452789604352,2,0
geo,unk,unk,53.62820639,-113.61839665,288869527,389791413346385920,2,0
citystate,seattle,wa,47.6062095,-122.3320708,119536103,389791344597544960,2,0
geo,unk,unk,45.48638874,-98.49423523,744603746,389790940128632832,2,0
knowncity,san diego,unk,32.72,-117.17,1370356315,389790463978262528,2,0
citystate,seattle,wa,47.6062095,-122.3320708,39890560,389788375546224640,2,0
citystate,san diego,ca,32.7153292,-117.1572551,392866527,389788166577598464,2,0
geo,unk,unk,47.69432222,-122.10674082,339977548,389787410935980033,2,0
citystate,portland,or,45.5234515,-122.6762071,48390222,389786973793038336,2,0
citystate,temecula,ca,33.4936391,-117.1483648,518848133,389786530358640640,2,0
citystate,san diego,ca,32.7153292,-117.1572551,59380394,389785398798344193,2,0
geo,unk,unk,45.47518433,-122.70028176,1613777426,389785011408211969,2,0
geo,unk,unk,47.00339265,-120.53503169,468035319,389784841912188930,2,0
ut,unk,unk,45.611893,-122.683258,30270087,389784580116316160,2,0
citystate,saint helens,or,45.8640034,-122.8064922,36896898,389783487718244352,2,0
citystate,portland,or,45.5234515,-122.6762071,14503096,389783170222006272,2,0
knowncity,seattle,unk,47.61,-122.33,14372849,389782923009748992,2,0
citystate,oak harbor,wa,48.2931559,-122.6432245,621212880,389782768575848448,2,0
citystate,seattle,wa,47.6062095,-122.3320708,121010749,389782207121727488,2,0
citystate,bellingham,wa,48.7595529,-122.4882249,287895546,389781951764107264,2,0
citystate,portland,or,45.5234515,-122.6762071,358657843,389780578943258624,2,0
citystate,gig harbor,wa,47.329264,-122.5801293,18583699,389780385875238913,2,0
ut,unk,unk,49.279719,-123.100903,52843931,389780275791933441,2,0
geo,unk,unk,47.6986497,-117.42617198,131283208,389780092064235520,2,0
citystate,gresham,or,45.4981757,-122.4314796,828404846,389779557470859264,2,0
knowncity,brooklyn center,unk,40.69,-73.99,783912858,389779361269702657,2,0
citystate,bellingham,wa,48.7595529,-122.4882249,287895546,389779006981038080,2,0
geo,unk,unk,45.25825305,-92.98043756,866408347,389779006096044032,2,0
geo,unk,unk,47.04644567,-122.37786359,41541451,389778623550328834,2,0
citystate,san diego,ca,32.7153292,-117.1572551,147241139,389777292324401152,2,0
geo,unk,unk,48.11509339,-96.18115491,969672156,389776650151288833,2,0
citystate,portland,or,45.5234515,-122.6762071,103218219,389776502822170626,2,0
citystate,portland,or,45.5234515,-122.6762071,139240185,389774872097726464,2,0
citystate,maple grove,mn,45.0724642,-93.4557877,16117460,389774127596175360,2,0
citystate,seattle,wa,47.6062095,-122.3320708,14467815,389773711865151489,2,0
geo,unk,unk,47.8718704,-122.20990584,381855360,389773506147139584,2,0
citystate,san diego,ca,32.7153292,-117.1572551,16849322,389772978441158656,2,0
knowncity,san diego,unk,32.72,-117.17,617657213,389772782994604032,2,0
citystate,seattle,wa,47.6062095,-122.3320708,59022998,389772638635032576,2,0
knowncity,houston tx th ward,unk,29.76,-95.38,211610063,389772471047438336,2,0
geo,unk,unk,32.56940514,-117.10399816,124072161,389772344048103424,2,0
geo,unk,unk,33.25342475,-117.29349341,343862852,389772249630142464,2,0
geo,unk,unk,32.56940514,-117.10399816,124072161,389771865461239808,2,0
citystate,san diego,ca,32.7153292,-117.1572551,83924753,389771656555528192,2,0
citystate,frederic,wi,45.6591194,-92.4671434,546411322,389771558895775744,2,0
knowncity,san diego,unk,32.72,-117.17,935499206,389771330859438080,2,0
knowncity,san diego,unk,32.72,-117.17,175667902,389770535275470849,2,0
citystate,san diego,ca,32.7153292,-117.1572551,40080680,389770411900018688,2,0
citystate,yakima,wa,46.6020711,-120.5058987,48292546,389770103618686976,2,0
citystate,grand forks,nd,47.9252568,-97.0328547,1010086746,389769791122075650,2,0
knowncity,seattle,unk,47.61,-122.33,571061385,389769744397520897,2,0
knowncity,san diego,unk,32.72,-117.17,1114915549,389769595373895680,2,0
citystate,seattle,wa,47.6062095,-122.3320708,337864965,389769568182214656,2,0
knowncity,san diego,unk,32.72,-117.17,179817590,389768926093008896,2,0
knowncity,seattle,unk,47.61,-122.33,14664019,389768922662072320,2,0
citystate,portland,or,45.5234515,-122.6762071,215868545,389768409841291264,2,0
ut,unk,unk,47.44875,-122.287998,25792396,389768369718566912,2,0
citystate,bonney lake,wa,47.1770457,-122.1865056,384959189,389767396447105024,2,0
citystate,puyallup,wa,47.1853785,-122.2928974,1953569918,389766600263356416,2,0
citystate,seattle,wa,47.6062095,-122.3320708,17167494,389766443199250432,2,0
knowncity,san diego,unk,32.72,-117.17,225531326,389766442226163714,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,27593516,389765896970854400,2,0
citystate,seattle,wa,47.6062095,-122.3320708,21695166,389765863504482304,2,0
citystate,portland,or,45.5234515,-122.6762071,289199713,389765415682850818,2,0
ut,unk,unk,47.44875,-122.287998,25792396,389764276321136641,2,0
citystate,portland,or,45.5234515,-122.6762071,36506727,389762833585831936,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,27593516,389761816340881409,2,0
citystate,laguna beach,ca,33.5422475,-117.7831104,754461817,389759816203124737,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,140312326,389759566210015232,2,0
citystate,san diego,ca,32.7153292,-117.1572551,392866527,389758339933954048,2,0
citystate,forest lake,mn,45.2788561,-92.9852184,275251552,389757494441951233,2,0
citystate,seattle,wa,47.6062095,-122.3320708,353947134,389755254923083776,2,0
citystate,san diego,ca,32.7153292,-117.1572551,46562247,389754819608453120,2,0
citystate,san diego,ca,32.7153292,-117.1572551,46562247,389753488894201856,2,0
knowncity,seattle,unk,47.61,-122.33,599719734,389752920456957952,2,0
citystate,oceanside,ca,33.1958696,-117.3794834,1145984624,389752829054701568,2,0
citystate,san diego,ca,32.7153292,-117.1572551,752383280,389751981101027329,2,0
citystate,sumner,wa,47.2031566,-122.2403966,1069752488,389751651059236864,2,0
citystate,portland,or,45.5234515,-122.6762071,37150906,389750983792029696,2,0
citystate,portland,or,45.5234515,-122.6762071,37150906,389750752111235072,2,0
citystate,seattle,wa,47.6062095,-122.3320708,614876754,389748933808758784,2,0
knowncity,santa ana,unk,33.74,-117.88,127136423,389746145158639616,2,0
citystate,grand rapids,mn,47.2371658,-93.5302142,294726040,389745213196881920,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,34451765,389744540954796032,2,0
geo,unk,unk,45.37715798,-122.76670008,191655652,389744312776273920,2,0
knowncity,san diego,unk,32.72,-117.17,415239970,389741999693131776,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1469194796,389740364493381632,2,0
citystate,san diego,ca,32.7153292,-117.1572551,22986573,389739991011561472,2,0
citystate,seattle,wa,47.6062095,-122.3320708,23376642,389737648673132544,2,0
citystate,portland,or,45.5234515,-122.6762071,76253469,389735039912513536,2,0
citystate,portland,or,45.5234515,-122.6762071,22376117,389732954336817152,2,0
citystate,milwaukie,or,45.4462305,-122.6392606,346366031,389732923928084481,2,0
geo,unk,unk,45.03228264,-93.16431294,91231341,389730636753158144,2,0
geo,unk,unk,45.07916641,-93.22266388,47884735,389728736985485312,2,0
citystate,columbia heights,mn,45.0407987,-93.2630037,409743710,389728503404310529,2,0
citystate,bismarck,nd,46.8083268,-100.7837392,304307766,389725764246970369,2,0
citystate,seattle,wa,47.6062095,-122.3320708,173842116,389720121645596672,2,0
citystate,portland,or,45.5234515,-122.6762071,304483017,389717467850752000,2,0
citystate,seattle,wa,47.6062095,-122.3320708,497261747,389716442750275586,2,0
citystate,tacoma,wa,47.2528769,-122.4442906,38942691,389715828868149248,2,0
knowncity,san diego,unk,32.72,-117.17,373761401,389704205281157121,2,0
citystate,laguna hills,ca,33.612523,-117.71283,15712979,389702302929805312,2,0
citystate,san pedro,ca,33.7358518,-118.2922934,720797431,389699272712531969,2,0
citystate,san pedro,ca,33.7358518,-118.2922934,720797431,389699056781361152,2,0
geo,unk,unk,45.7407441,-107.6081332,174663451,389696599225430016,2,0
knowncity,san diego,unk,32.72,-117.17,479167107,389696432262746112,2,0
knowncity,san diego,unk,32.72,-117.17,373761401,389695937066434560,2,0
knowncity,san diego,unk,32.72,-117.17,185943806,389695552096464896,2,0
citystate,seattle,wa,47.6062095,-122.3320708,241181221,389694401502388224,2,0
geo,unk,unk,45.61620953,-122.51914945,1240923872,389694046009966592,2,0
knowncity,san diego,unk,32.72,-117.17,373761401,389692147428909056,2,0
citystate,auburn,wa,47.3073228,-122.2284532,103170906,389690827502387200,2,0
citystate,seattle,wa,47.6062095,-122.3320708,398288480,389680118181810176,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1918452234,389678063048355840,2,0
citystate,seattle,wa,47.6062095,-122.3320708,1423422973,389677476470718464,2,0
citystate,san diego,ca,32.7153292,-117.1572551,170575714,389676201008046080,2,0
citystate,everett,wa,47.9789848,-122.2020794,121934053,389675033808756736,2,0
citystate,watts,ca,33.940571,-118.2428503,100681607,389674201197461504,2,0
citystate,san diego,ca,32.7153292,-117.1572551,977947964,389673976126898179,2,0
geo,unk,unk,33.57062102,-117.64935154,48794813,389673223077765120,2,0
citystate,san diego,ca,32.7153292,-117.1572551,468173897,389672477485318144,2,0
citystate,portland,or,45.5234515,-122.6762071,403159520,389671759466606592,2,0
geo,unk,unk,45.61573624,-122.56927473,64813993,389668897265164288,2,0
citystate,yuma,az,32.7253249,-114.624397,377690108,389668460998828032,2,0
citystate,lacey,wa,47.0342629,-122.8231915,498572068,389668383165149184,2,0
citystate,seattle,wa,47.6062095,-122.3320708,94260355,389665936975728640,2,0
knowncity,seattle,unk,47.61,-122.33,511432645,389664430427893760,2,0
geo,unk,unk,33.2235931,-117.349107,633690618,389663056214495232,2,0
citystate,san diego,ca,32.7153292,-117.1572551,75346785,389662823225122816,2,0
citystate,belcourt,nd,48.8391713,-99.7448688,1108013738,389662562725281794,2,0
citystate,yuma,az,32.7253249,-114.624397,377690108,389662348484423680,2,0
citystate,portland,or,45.5234515,-122.6762071,1263167731,389660074165010434,2,0
geo,unk,unk,32.87428688,-117.217446,372095245,389660056720904192,2,0
citystate,san diego,ca,32.7153292,-117.1572551,605338830,389659782639910912,2,0
citystate,san pedro,ca,33.7358518,-118.2922934,295978729,389658871028912128,2,0
citystate,sandpoint,id,48.2765903,-116.5532476,1012746608,389658742737756161,2,0
citystate,burien,wa,47.4703768,-122.3467918,32691946,389658458728849408,2,0
citystate,lacey,wa,47.0342629,-122.8231915,22594858,389657364003295232,2,0
knowncity,san diego,unk,32.72,-117.17,285440428,389656492464295936,2,0
knowncity,san diego,unk,32.72,-117.17,231342840,389656367994114048,2,0
citystate,seattle,wa,47.6062095,-122.3320708,26820065,389655810956992512,2,0
citystate,seattle,wa,47.6062095,-122.3320708,756278,389655665402073088,2,0
citystate,seattle,wa,47.6062095,-122.3320708,261486996,389654802075893760,2,0
citystate,olympia,wa,47.0378741,-122.9006951,38024066,389653911101259777,2,0
citystate,enumclaw,wa,47.2042681,-121.9915003,37971320,389651768839507968,2,0
citystate,lewiston,id,46.4165506,-117.0176569,544006338,389648692900134912,2,0
citystate,pasco,wa,46.2395793,-119.1005657,340426982,389647674518929408,2,0
knowncity,san diego,unk,32.72,-117.17,47280779,389646490806661120,2,0
citystate,mead,wa,47.7673923,-117.354939,634364761,389646357603966976,2,0
llprofile,unk,unk,49.127159,-122.856911,58890875,389646090602942465,2,0
citystate,oceanside,ca,33.1958696,-117.3794834,443557329,389645832120569856,2,0
knowncity,seattle,unk,47.61,-122.33,1639512614,389645657486925824,2,0
citystate,kent,wa,47.3809335,-122.2348431,342965971,389645586850254848,2,0
geo,unk,unk,47.42330058,-122.20682289,768868567,389645552700227584,2,0
knowncity,seattle,unk,47.61,-122.33,326642694,389645097987358720,2,0
geo,unk,unk,32.71013042,-117.08637588,273192894,389644902004322304,2,0
citystate,spokane,wa,47.6587803,-117.4260466,636639331,389644487170871296,2,0
geo,unk,unk,48.06733188,-122.12437731,526957150,389644236561207296,2,0
knowncity,twin cities mn,unk,44.95,-93.2,180711686,389644000639983616,2,0
citystate,san diego,ca,32.7153292,-117.1572551,518234864,389643288375877633,2,0
geo,unk,unk,33.13396134,-117.15749159,220253224,389642994678112257,2,0
geo,unk,unk,32.71556255,-117.03474741,20023752,389642860959518720,2,0
knowncity,seattle,unk,47.61,-122.33,1515436200,389642822128660480,2,0
citystate,portland,or,45.5234515,-122.6762071,1629985532,389642746119467008,2,0
geo,unk,unk,33.11292417,-117.2729195,1118016379,389641748487483392,2,0
geo,unk,unk,45.54986286,-122.55798642,18440158,389640206040576000,2,0
geo,unk,unk,49.79923027,-97.12985483,119549427,389640178664357888,2,0
citystate,san diego,ca,32.7153292,-117.1572551,38113218,389640118425767936,2,0
citystate,santa ana,ca,33.7455731,-117.8678338,205582877,389639989702574081,2,0
geo,unk,unk,32.9919383,-115.5412083,295044976,389638451391254528,2,0
citystate,portland,or,45.5234515,-122.6762071,257084571,389638433347358721,2,0
citystate,forest grove,or,45.5198364,-123.1106631,379016622,389638354385371136,2,0
citystate,lakewood,wa,47.5631545,-122.2717906,399102414,389638210973753344,2,0
knowncity,seattle,unk,47.61,-122.33,542774153,389638170616135680,2,0
geo,unk,unk,47.60043932,-122.3328764,393876929,389638155055267840,2,0
citystate,san diego,ca,32.7153292,-117.1572551,456769111,389638078349848576,2,0
citystate,menifee,ca,33.728354,-117.1464209,170933383,389637248515194880,2,0
geo,unk,unk,47.65389013,-122.3850473,48628286,389636768854585344,2,0
knowncity,san diego,unk,32.72,-117.17,1263618968,389636132377337856,2,0
citystate,vancouver,wa,45.6387281,-122.6614861,34451765,389635506364887040,2,0
knowncity,san diego,unk,32.72,-117.17,80664834,389635495359045632,2,0
citystate,san diego,ca,32.7153292,-117.1572551,27337177,389634873339555840,2,0
citystate,santa ana,ca,33.7455731,-117.8678338,205582877,389634816519327744,2,0
citystate,santa ana,ca,33.7455731,-117.8678338,205582877,389634693068378113,2,0
citystate,longview,wa,46.1381677,-122.9381672,457516124,389634467406413824,2,0
knowncity,seattle wa usa,unk,47.61,-122.33,309650661,389634390587748352,2,0
citystate,san diego,ca,32.7153292,-117.1572551,1183985923,389634243833237504,2,0
knowncity,san diego,unk,32.72,-117.17,747106165,389634222245158912,2,0
